Anabaena variabilis ATCC 29413,240292
Pseudomonas chlororaphis B25,"('587753', 'B25')"
Pseudomonas synxantha 30B,"('47883', '30B')"
Pseudomonas synxantha 2-79,"('47883', '2-79')"
Pseudomonas synxantha R6-28-08,"('47883', 'R6-28-08')"
Pseudomonas synxantha R2-4-08W,"('47883', 'R2-4-08W')"
Pseudomonas synxantha R2-54-08W,"('47883', 'R2-54-08W')"
Pseudomonas sp. R2-7-07,658641
Pseudomonas sp. R4-34-07,658642
Pseudomonas sp. R11-23-07,658632
Pseudomonas sp. LBUM920,2126069
Tetragenococcus halophilus LMG 26042,1513898
Halobacteriovorax sp. BALOs_7,2109558
Tetragenococcus osmophilus JCM 31126,526944
Tetragenococcus koreensis KCTC 3924,290335
Bacillus licheniformis TAB7,"('1402', 'TAB7')"
Streptomyces clavuligerus ATCC 27064,1901
Curtobacterium sp. SGAir0471,2070337
Microbacterium sp. SGAir0570,2070348
Agrococcus sp. SGAir0287,2070347
Lysinibacillus sp. SGAir0095,2070463
Rathayibacter rathayi DSM 7485,33887
Rathayibacter iranicus NCCPB 2253,
Salmonella enterica subsp. enterica serovar Indiana JT 01,
Aeromonas veronii 17ISAe,"('654', '17ISAe')"
Rathayibacter festucae DSM 15932,1328866
Acinetobacter baumannii NCIMB 8209,
Mycoplasma gallisepticum f99 lab strain,
Mycoplasma gallisepticum f99 Avipro vaccine,
Salmonella enterica subsp. enterica serovar Heidelberg CFSAN067218,"('611', 'CFSAN067218')"
Salmonella enterica subsp. enterica serovar Typhimurium var. 5- CFSAN067217,"('1620419', 'CFSAN067217')"
Salmonella enterica subsp. enterica serovar Typhimurium var. 5- CFSAN067216,"('1620419', 'CFSAN067216')"
Escherichia coli O18:H1 CFSAN067215,
Novosphingobium sp. THN1,1016987
Campylobacter jejuni subsp. jejuni huA17,"('32022', 'huA17')"
Escherichia coli O145 str. RM9872,1055544
Providencia heimbachae 99101,"('333962', '99101')"
Streptococcus mitis NCTC 12261,246201
Streptococcus mitis SK637,"('28037', 'SK637')"
Aeromonas hydrophila WCX23,"('644', 'WCX23')"
Klebsiella pneumoniae 2e,"('573', '2e')"
Bacillus cereus 1000305,"('1396', '1000305')"
Escherichia coli 150,"('562', '150')"
Escherichia coli 149,"('562', '149')"
Escherichia coli 148,1412815
Escherichia coli 147,"('562', '147')"
Escherichia coli 143,"('562', '143')"
Escherichia coli 142,"('562', '142')"
Escherichia coli 141,"('562', '141')"
Escherichia coli 140,"('562', '140')"
Escherichia coli 139,"('562', '139')"
Escherichia coli 138,"('562', '138')"
Escherichia coli 137,"('562', '137')"
Escherichia coli 136,"('562', '136')"
Escherichia coli 135,"('562', '135')"
Escherichia coli 134,"('562', '134')"
Escherichia coli 133,"('562', '133')"
Escherichia coli 132,"('562', '132')"
Escherichia coli 131,"('562', '131')"
Escherichia coli 130,"('562', '130')"
Escherichia coli 124,"('562', '124')"
Escherichia coli 123,"('562', '123')"
Escherichia coli 122,"('562', '122')"
Escherichia coli 121,1046240
Escherichia coli 120,"('562', '120')"
Escherichia coli 119,"('562', '119')"
Escherichia coli 118,"('562', '118')"
Escherichia coli 117,1861830
Escherichia coli 116,
Escherichia coli 115,
Escherichia coli 114,"('562', '114')"
Escherichia coli 113,"('562', '113')"
Escherichia coli 112,"('562', '112')"
Escherichia coli 111,"('562', '111')"
Escherichia coli 110,"('562', '110')"
Escherichia coli 109,"('562', '109')"
Escherichia coli 108,"('562', '108')"
Escherichia coli 107,"('562', '107')"
Escherichia coli 106,"('562', '106')"
Escherichia coli 105,"('562', '105')"
Streptomyces sp. endophyte_N2,2153485
Enterococcus faecalis CVM N48037F,
Enterococcus faecalis CVM N60443F,
Enterococcus faecium FSIS1608820,"('1352', 'FSIS1608820')"
Mycobacterium avium HJW,"('1764', 'HJW')"
Streptomyces sp. M2,646637
Enterococcus faecalis FC,"('1351', 'FC')"
Borreliella garinii 20047,"('29519', '20047')"
Borreliella bavariensis PBi,290434
Borrelia turcica IST7,1104446
Salmonella enterica subsp. enterica serovar California CD-SL01,"('29474', 'CD-SL01')"
Fabibacter pacificus 9dcg1,"('1267423', '9dcg1')"
Lactobacillus sp. Koumiss,2138084
Campylobacter jejuni FORC_083,"('197', 'FORC_083')"
Vibrio sp. dhg,2163016
Cronobacter sakazakii GZcsf-1,"('28141', 'GZcsf-1')"
Salmonella enterica subsp. enterica serovar Typhimurium FORC88,"('90371', 'FORC88')"
Streptomyces lydicus WYEC 108,
Escherichia coli FORC_081,"('562', 'FORC_081')"
Enterococcus mundtii Pe103,"('53346', 'Pe103')"
Listeria monocytogenes NCCP 15743,
Spiroplasma melliferum AS576,"('2134', 'AS576')"
Escherichia coli CJ236,"('562', 'CJ236')"
Escherichia coli BH212,"('562', 'BH212')"
Lactobacillus delbrueckii subsp. lactis,29397
Bacillus anthracis 17OD930,"('1392', '17OD930')"
Sphingobium sp. LF-16,2185111
Bacillus halotolerans ZB201702,"('260554', 'ZB201702')"
Acidovorax citrulli M6,"('80869', 'M6')"
Escherichia coli 3385,"('562', '3385')"
Clostridium novyi 150557,"('1542', '150557')"
Bacillus subtilis QB61,"('1423', 'QB61')"
Bacillus pumilus ZB201701,"('1408', 'ZB201701')"
Bacillus cereus FORC_086,"('1396', 'FORC_086')"
Bacillus velezensis Hx05,"('492670', 'Hx05')"
Staphylococcus aureus USA 100,
Eubacterium maltosivorans YI,"('2041044', 'YI')"
Aquitalea sp. USM4,1590041
Mesorhizobium sp. Pch-S,2082387
Streptomyces sp. WAC 01438,2203204
Pseudomonas aeruginosa 24Pae112,"('287', '24Pae112')"
Methylibium sp. Pch-M,2082386
Bacillus subtilis subsp. subtilis G7,"('135461', 'G7')"
Acinetobacter pittii ST220,"('48296', 'ST220')"
Streptomyces sp. WAC 01529,2203205
Streptomyces sp. WAC 06738,2203210
Salmonella enterica subsp. enterica serovar Typhi 311189_217186,"('90370', '311189_217186')"
Oenococcus sicerae UCMA 15228,
Escherichia coli E706,"('562', 'E706')"
Klebsiella pneumoniae 160111,"('573', '160111')"
Nocardia sp. CS682,1047172
Clostridium sp. AWRP,2212991
Riemerella anatipestifer RCAD0133,"('34085', 'RCAD0133')"
Salmonella enterica subsp. enterica serovar Typhimurium 10ST07093,"('90371', '10ST07093')"
Salmonella enterica subsp. enterica serovar Typhi 343078_273110,"('90370', '343078_273110')"
Salmonella enterica subsp. enterica serovar Typhi 343078_211126,"('90370', '343078_211126')"
Salmonella enterica subsp. enterica serovar Typhi 343078_203125,"('90370', '343078_203125')"
Salmonella enterica subsp. enterica serovar Typhi 343078_201101,"('90370', '343078_201101')"
Salmonella enterica subsp. enterica serovar Typhi 343077_281186,"('90370', '343077_281186')"
Salmonella enterica subsp. enterica serovar Typhi 343077_292148,"('90370', '343077_292148')"
Salmonella enterica subsp. enterica serovar Typhi 343077_286126,"('90370', '343077_286126')"
Salmonella enterica subsp. enterica serovar Typhi 343077_285138,"('90370', '343077_285138')"
Salmonella enterica subsp. enterica serovar Typhi 343077_260153,"('90370', '343077_260153')"
Salmonella enterica subsp. enterica serovar Typhi 343077_214162,"('90370', '343077_214162')"
Salmonella enterica subsp. enterica serovar Typhi 343077_278127,"('90370', '343077_278127')"
Salmonella enterica subsp. enterica serovar Typhi 343077_228157,"('90370', '343077_228157')"
Salmonella enterica subsp. enterica serovar Typhi 343077_228140,"('90370', '343077_228140')"
Salmonella enterica subsp. enterica serovar Typhi 343077_215174,"('90370', '343077_215174')"
Salmonella enterica subsp. enterica serovar Typhi 343077_212159,"('90370', '343077_212159')"
Salmonella enterica subsp. enterica serovar Typhi 343077_214135,"('90370', '343077_214135')"
Salmonella enterica subsp. enterica serovar Typhi 343077_211171,"('90370', '343077_211171')"
Salmonella enterica subsp. enterica serovar Typhi 343076_227128,"('90370', '343076_227128')"
Salmonella enterica subsp. enterica serovar Typhi 311189_224186,"('90370', '311189_224186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_223186,"('90370', '311189_223186')"
Salmonella enterica subsp. enterica serovar Typhi 343076_269157,"('90370', '343076_269157')"
Salmonella enterica subsp. enterica serovar Typhi 343076_248190,"('90370', '343076_248190')"
Salmonella enterica subsp. enterica serovar Typhi 311189_268186,"('90370', '311189_268186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_255186,"('90370', '311189_255186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_220186,"('90370', '311189_220186')"
Salmonella enterica subsp. enterica serovar Typhi 343076_294172,"('90370', '343076_294172')"
Salmonella enterica subsp. enterica serovar Typhi 343076_253155,"('90370', '343076_253155')"
Salmonella enterica subsp. enterica serovar Typhi 343076_252143,"('90370', '343076_252143')"
Salmonella enterica subsp. enterica serovar Typhi 311189_291186,"('90370', '311189_291186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_252186,"('90370', '311189_252186')"
Salmonella enterica subsp. enterica serovar Typhi 343077_213147,"('90370', '343077_213147')"
Salmonella enterica subsp. enterica serovar Typhi 343076_241106,"('90370', '343076_241106')"
Salmonella enterica subsp. enterica serovar Typhi 343076_232188,"('90370', '343076_232188')"
Salmonella enterica subsp. enterica serovar Typhi 311189_268103,"('90370', '311189_268103')"
Salmonella enterica subsp. enterica serovar Typhi 311189_231186,"('90370', '311189_231186')"
Salmonella enterica subsp. enterica serovar Typhi 343077_267164,"('90370', '343077_267164')"
Salmonella enterica subsp. enterica serovar Typhi 343077_255118,"('90370', '343077_255118')"
Salmonella enterica subsp. enterica serovar Typhi 311189_239103,"('90370', '311189_239103')"
Salmonella enterica subsp. enterica serovar Typhi 311189_222186,"('90370', '311189_222186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_219186,"('90370', '311189_219186')"
Salmonella enterica subsp. enterica serovar Typhi 343076_249107,"('90370', '343076_249107')"
Salmonella enterica subsp. enterica serovar Typhi 343076_217103,"('90370', '343076_217103')"
Salmonella enterica subsp. enterica serovar Typhi 343076_202113,"('90370', '343076_202113')"
Salmonella enterica subsp. enterica serovar Typhi 311189_256186,"('90370', '311189_256186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_232103,"('90370', '311189_232103')"
Salmonella enterica subsp. enterica serovar Typhi 343077_212138,"('90370', '343077_212138')"
Salmonella enterica subsp. enterica serovar Typhi 311189_282186,"('90370', '311189_282186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_269186,"('90370', '311189_269186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_221186,"('90370', '311189_221186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_218186,"('90370', '311189_218186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_217103,"('90370', '311189_217103')"
Salmonella enterica subsp. enterica serovar Typhi 311189_216103,"('90370', '311189_216103')"
Salmonella enterica subsp. enterica serovar Typhi 311189_215186,"('90370', '311189_215186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_208103,"('90370', '311189_208103')"
Salmonella enterica subsp. enterica serovar Typhi 311189_214186,"('90370', '311189_214186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_213186,"('90370', '311189_213186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_207186,"('90370', '311189_207186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_206186,"('90370', '311189_206186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_203186,"('90370', '311189_203186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_212186,"('90370', '311189_212186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_211186,"('90370', '311189_211186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_210186,"('90370', '311189_210186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_208186,"('90370', '311189_208186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_205186,"('90370', '311189_205186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_209186,"('90370', '311189_209186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_204186,"('90370', '311189_204186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_202186,"('90370', '311189_202186')"
Salmonella enterica subsp. enterica serovar Typhi 311189_201186,"('90370', '311189_201186')"
Salmonella enterica subsp. enterica serovar Typhi 343078_256191,"('90370', '343078_256191')"
Salmonella enterica subsp. enterica serovar Typhi 343078_251131,"('90370', '343078_251131')"
Salmonella enterica subsp. enterica serovar Typhi 343078_228140,"('90370', '343078_228140')"
Salmonella enterica subsp. enterica serovar Typhi 343078_223175,"('90370', '343078_223175')"
Bacillus sp. Y1,352858
Cryobacterium sp. GCJ02,2220095
Enterococcus faecalis C25,"('1351', 'C25')"
Enterococcus faecalis C54,1938146
Bradyrhizobium guangdongense CCBAU 51649,
Bradyrhizobium sp. CCBAU 51670,1325095
[Brevibacterium] frigoritolerans ZB201705,
Indioceanicola profundi SCSIO 08040,2220096
Staphylococcus aureus S57,"('1280', 'S57')"
Staphylococcus aureus M51,"('1280', 'M51')"
Staphylococcus aureus M48,"('1280', 'M48')"
Leptospira mayottensis VS2413,"('1137606', 'VS2413')"
Leptospira mayottensis MDI272,"('1137606', 'MDI272')"
Escherichia coli ER1709,"('562', 'ER1709')"
Ethanoligenens harbinense W1,"('253239', 'W1')"
Escherichia coli E308,"('562', 'E308')"
Salinibacter ruber P18,"('146919', 'P18')"
Salinibacter ruber SP38,"('146919', 'SP38')"
Salinibacter ruber SP73,"('146919', 'SP73')"
Salinibacter ruber M1,"('146919', 'M1')"
Salinibacter ruber RM158,"('146919', 'RM158')"
Streptomyces sp. YIM 121038,2136401
Neorhizobium sp. NCHU2750,1825976
Pandoraea sp. XY-2,2518599
Mycobacteroides abscessus 7C,"('36809', '7C')"
Salmonella enterica subsp. enterica serovar Typhi LXYSH,"('90370', 'LXYSH')"
Yersinia enterocolitica subsp. palearctica Y1,"('150053', 'Y1')"
Bacillus cereus ZB201708,"('1396', 'ZB201708')"
Alteromonas sp. RKMC-009,2267264
Polaromonas sp. SP1,2268087
Microbacterium sp. ABRD_28,"('51671', 'ABRD_28')"
Lactobacillus helveticus,1587
Runella sp. SP2,2268026
Moorella thermoacetica 39073-HH,"('1525', '39073-HH')"
Acidipropionibacterium acidipropionici WGS7,"('1748', 'WGS7')"
Xanthomonas axonopodis pv. commiphoreae LMG26789,"('1101443', 'LMG26789')"
Paracoccus yeei CCUG 32053,
Gammaproteobacteria bacterium soil36-7,2259620
Rubrobacter indicoceani SCSIO 08198,
Lactobacillus plantarum UNQLp11,
Listeria monocytogenes NCCP 14714,
Stenotrophomonas sp. ASS1,2282124
Lactobacillus brevis UCCLBBS124,"('1580', 'UCCLBBS124')"
Lactobacillus brevis UCCLB556,"('1580', 'UCCLB556')"
Lactobacillus brevis UCCLB95,"('1580', 'UCCLB95')"
Lactobacillus brevis SA-C12,"('1580', 'SA-C12')"
Lactobacillus brevis UCCLBBS449,"('1580', 'UCCLBBS449')"
Lactobacillus brevis UCCLB521,"('1580', 'UCCLB521')"
Wolbachia pipientis wAlbB,1116230
Klebsiella quasipneumoniae L22,"('1463165', 'L22')"
Escherichia coli EC17GD31,"('562', 'EC17GD31')"
Lactobacillus plantarum DR7,
Microbacterium oxydans VIU2A,"('82380', 'VIU2A')"
Salmonella enterica subsp. enterica serovar Heidelberg 5,"('611', '5')"
Microbacterium oleivorans A9,"('273677', 'A9')"
Microbacterium oxydans HG3,"('82380', 'HG3')"
Microbacterium lemovicicum Viu22,"('1072463', 'Viu22')"
Bacillus mobilis ML-A2C4,"('2026190', 'ML-A2C4')"
Acinetobacter baumannii MDR-UNC,"('470', 'MDR-UNC')"
Pseudomonas fluorescens SIK_W1,"('294', 'SIK_W1')"
Lactobacillus bombi BI-2.5,"('1303590', 'BI-2.5')"
Helicobacter pylori GD63,"('210', 'GD63')"
Klebsiella pneumoniae 2-1,"('573', '2-1')"
Campylobacter hepaticus HV10,"('1813019', 'HV10')"
Klebsiella pneumoniae ZYST1,"('573', 'ZYST1')"
Pantoea agglomerans TH81,"('549', 'TH81')"
Escherichia coli UK_Dog_Liverpool,"('562', 'UK_Dog_Liverpool')"
Pseudomonas aeruginosa PABL012,"('287', 'PABL012')"
Pseudomonas aeruginosa PABL017,"('287', 'PABL017')"
Staphylococcus aureus 82,"('1280', '82')"
Staphylococcus aureus 28,"('1280', '28')"
Staphylococcus aureus 199,"('1280', '199')"
Staphylococcus aureus 64,"('1280', '64')"
Staphylococcus aureus MOZ66,"('1280', 'MOZ66')"
Pseudomonas aeruginosa E80,"('287', 'E80')"
Haemophilus influenzae P679-2791,"('727', 'P679-2791')"
Haemophilus influenzae P676-2514,"('727', 'P676-2514')"
Haemophilus influenzae P672-7661,"('727', 'P672-7661')"
Haemophilus influenzae P669-6977,"('727', 'P669-6977')"
Haemophilus influenzae P665-7858,"('727', 'P665-7858')"
Haemophilus influenzae P662-7189,"('727', 'P662-7189')"
Haemophilus influenzae P652-8881,"('727', 'P652-8881')"
Haemophilus influenzae P650-8603,"('727', 'P650-8603')"
Haemophilus influenzae P642-4396,"('727', 'P642-4396')"
Haemophilus influenzae P641-4342,"('727', 'P641-4342')"
Haemophilus influenzae P636-8296,"('727', 'P636-8296')"
Haemophilus influenzae P621-7028,"('727', 'P621-7028')"
Haemophilus influenzae P617-9224,"('727', 'P617-9224')"
Haemophilus influenzae P615-8618,"('727', 'P615-8618')"
Haemophilus influenzae P595-8370,"('727', 'P595-8370')"
Xanthomonas oryzae pv. oryzae ICMP3125,"('64187', 'ICMP3125')"
Xanthomonas oryzae pv. oryzae PXO142,"('64187', 'PXO142')"
Lactobacillus johnsonii IDCC9203,"('33959', 'IDCC9203')"
Lactobacillus plantarum IDCC3501,
Solimonas sp. K1W22B-7,2303331
Acinetobacter wuhouensis WCHA60,"('1879050', 'WCHA60')"
Klebsiella pneumoniae WCHKP3,"('573', 'WCHKP3')"
Enterobacter hormaechei WCHEH020038,"('158836', 'WCHEH020038')"
Stenotrophomonas rhizophila GA1,"('216778', 'GA1')"
Klebsiella pneumoniae subsp. pneumoniae M5,"('72407', 'M5')"
Stenotrophomonas sp. G4,2303750
Streptomyces koyangensis VK-A60T,"('188770', 'VK-A60T')"
Auritidibacter sp. NML130574,2170745
Rhodobacter sphaeroides EBL0706,"('1063', 'EBL0706')"
Klebsiella aerogenes FDAARGOS_327,"('548', 'FDAARGOS_327')"
Pseudoalteromonas piscicida DE1-A,"('43662', 'DE1-A')"
Pseudoalteromonas piscicida DE2-A,"('43662', 'DE2-A')"
Salinimonas sp. N102,2303538
Staphylococcus aureus CFBR-105,"('1280', 'CFBR-105')"
Yersinia pseudotuberculosis FDAARGOS_342,"('633', 'FDAARGOS_342')"
Vibrio parahaemolyticus VPD14,"('670', 'VPD14')"
Bordetella pertussis Tohama,"('520', 'Tohama')"
Bordetella pertussis FR5810,"('520', 'FR5810')"
Klebsiella pneumoniae KSB1_1I-sc-2280289,"('573', 'KSB1_1I-sc-2280289')"
Klebsiella pneumoniae INF116-sc-2279924,"('573', 'INF116-sc-2279924')"
Klebsiella pneumoniae INF125-sc-2279943,"('573', 'INF125-sc-2279943')"
Klebsiella pneumoniae QMP B2-170,
Klebsiella pneumoniae MSB1_8A-sc-2280397,"('573', 'MSB1_8A-sc-2280397')"
Klebsiella pneumoniae INF206-sc-2280074,"('573', 'INF206-sc-2280074')"
Klebsiella pneumoniae INF014-sc-2279884,"('573', 'INF014-sc-2279884')"
Klebsiella pneumoniae KSB1_7F-sc-2280268,"('573', 'KSB1_7F-sc-2280268')"
Klebsiella pneumoniae INF235-sc-2280127,"('573', 'INF235-sc-2280127')"
Escherichia coli 2452,"('562', '2452')"
Lactobacillus amylolyticus L5,"('83683', 'L5')"
Clostridium sporogenes YH-Raf3-2-5,"('1509', 'YH-Raf3-2-5')"
Staphylococcus aureus QD-CD9,"('1280', 'QD-CD9')"
Staphylococcus aureus NX-T55,"('1280', 'NX-T55')"
Breoghania sp. L-A4,2304600
Dechloromonas sp. HYN0024,2231055
Marinobacter sp. Arc7-DN-1,2304594
Klebsiella pneumoniae 121,"('573', '121')"
Streptococcus thermophilus ST106,"('1308', 'ST106')"
Klebsiella pneumoniae WCHKP095845,"('573', 'WCHKP095845')"
Escherichia coli O113:H21 FWSEC0010,
Escherichia coli O104:H4 FWSEC0009,
Escherichia coli O91:H21 FWSEC0008,
Escherichia coli O103:H2 FWSEC0007,
Escherichia coli O121:H19 FWSEC0006,
Escherichia coli O111:NM FWSEC0005,
Escherichia coli O157:H7 FWSEC0004,
Escherichia coli O45:H2 FWSEC0003,
Escherichia coli O145:NM FWSEC0002,
Escherichia coli O26:H11 FWSEC0001,
Lactobacillus sp. HBUAS52074,2304606
Ruegeria sp. AD91A,2293862
Phaeobacter inhibens BS107,"('221822', 'BS107')"
Phaeobacter inhibens 2.10,383629
Phaeobacter sp. LSS9,681157
Aquimarina sp. BL5,1714860
Flavobacteriaceae bacterium AU392,2675771
Aquimarina sp. AD10,1714849
Alteromonas sp. BL110,1714845
Chromobacterium rhizoryzae JP2-74,"('1778675', 'JP2-74')"
Streptomyces sp. CC0208,2306165
Parvimonas micra KCOM 1037,
Rickettsia japonica LA4/2015,"('35790', 'LA4/2015')"
Euzebyella marina RN62,"('1761453', 'RN62')"
Staphylococcus aureus O17,"('1280', 'O17')"
Streptomyces clavuligerus F1D-5,"('1901', 'F1D-5')"
Prevotella denticola KCOM 1525,
Achromobacter sp. B7,2282475
Pseudoalteromonas donghaensis HJ51,"('621376', 'HJ51')"
Vibrio alfacsensis CAIM 1831,1074311
Hydrogenovibrio crunogenus SP-41,"('39765', 'SP-41')"
Arcobacter ellisii LMG 26155,913109
Arcobacter molluscorum LMG 25693 CECT 7696,1032072
Arcobacter skirrowii CCUG 10374,1032239
Arcobacter suis CECT 7833,663365
Arcobacter marinus JCM 15502,505249
Rhodobacteraceae bacterium BAR1,2171755
Pseudomonas aeruginosa PAO1161,"('287', 'PAO1161')"
Acinetobacter sp. WCHAc010005,2004650
Acinetobacter haemolyticus sz1652,"('29430', 'sz1652')"
Acinetobacter sp. WCHAc010052,2004647
Bacillus velezensis BIM B-439D,
Bacillus amyloliquefaciens YP6,"('1390', 'YP6')"
Alcaligenes aquatilis QD168,"('323284', 'QD168')"
Bacillus velezensis ZF2,"('492670', 'ZF2')"
Pseudoflavitalea sp. 5GH32-13,2315862
Staphylococcus warneri 22.1,"('1292', '22.1')"
Klebsiella pneumoniae XJ-K1,"('573', 'XJ-K1')"
Klebsiella pneumoniae AR_0076,"('573', 'AR_0076')"
Klebsiella pneumoniae AR_0160,"('573', 'AR_0160')"
Klebsiella pneumoniae AR_0135,"('573', 'AR_0135')"
Citrobacter freundii AR_0116,"('546', 'AR_0116')"
Klebsiella pneumoniae AR_0075,"('573', 'AR_0075')"
Salmonella enterica subsp. enterica serovar Senftenberg AR_0127,"('28150', 'AR_0127')"
Klebsiella pneumoniae AR_0097,"('573', 'AR_0097')"
Escherichia coli AR_0086,"('562', 'AR_0086')"
Escherichia coli AR_0013,"('562', 'AR_0013')"
Klebsiella pneumoniae AR_0109,"('573', 'AR_0109')"
Vibrio neocaledonicus CGJ02-2,"('1208308', 'CGJ02-2')"
Klebsiella pneumoniae AR_0046,"('573', 'AR_0046')"
Streptomyces seoulensis KCTC 9819,73044
Escherichia coli ECCWS199,"('562', 'ECCWS199')"
Pseudomonas aeruginosa AR_0111,"('287', 'AR_0111')"
Escherichia coli AR_0067,"('562', 'AR_0067')"
Escherichia coli AR_0089,"('562', 'AR_0089')"
Streptomyces fradiae NKZ-259,"('1906', 'NKZ-259')"
Acinetobacter sp. WCHAc010034,1879049
Acinetobacter sp. WCHA55,2004646
Morganella morganii DG56-16,"('582', 'DG56-16')"
Rahnella aquatilis ZF7,"('34038', 'ZF7')"
Enterococcus faecium HY07,"('1352', 'HY07')"
Bacillus subtilis WB800N,"('1423', 'WB800N')"
Pseudomonas sp. DG56-2,2320270
Pannonibacter phragmitetus BB,1402210
Bacillus subtilis MZK05,"('1423', 'MZK05')"
Campylobacter jejuni subsp. jejuni HPC5,"('32022', 'HPC5')"
Hymenobacter sp. sh-6,2319843
Azospirillum brasilense MTCC4035,"('192', 'MTCC4035')"
Xenorhabdus nematophila YL001,"('628', 'YL001')"
Azospirillum brasilense MTCC4038,"('192', 'MTCC4038')"
Azospirillum brasilense MTCC4039,"('192', 'MTCC4039')"
Klebsiella variicola 15WZ-82,"('244366', '15WZ-82')"
Lactobacillus plantarum ZFM55,
Lachnoanaerobaculum umeaense DSM 23576 ,617123
Salmonella enterica subsp. enterica serovar Dublin USMARC-69807,"('98360', 'USMARC-69807')"
Chryseolinea sp. KIS68-18,2321403
Salmonella enterica subsp. enterica serovar Dublin CVM N53043,
Salmonella enterica subsp. enterica serovar Dublin CVM N45955,
Salmonella enterica subsp. enterica serovar Dublin CVM 34981,
Salmonella enterica subsp. enterica serovar Dublin CVM 22453,
Salmonella enterica subsp. enterica serovar Dublin CVM 22429,
Neisseria gonorrhoeae TFG-A2,"('485', 'TFG-A2')"
Streptococcus iniae YM011,"('1346', 'YM011')"
Streptococcus iniae GX005,"('1346', 'GX005')"
Actinomadura amylolytica YIM 77502,1411117
Brevibacillus laterosporus E7593-50,"('1465', 'E7593-50')"
Paenibacillus lautus E7593-69,"('1401', 'E7593-69')"
Clostridium sp. JN500901,2068654
Paenisporosarcina sp. K2R23-3,2320858
Pseudomonas sp. K2W31S-8,2320867
Escherichia coli SCEC020001,"('562', 'SCEC020001')"
Streptomyces griseorubiginosus 3E-1,"('67304', '3E-1')"
Neisseria gonorrhoeae TFG-B2,"('485', 'TFG-B2')"
Salmonella enterica subsp. enterica serovar Fresno USMARC-69835,"('1077085', 'USMARC-69835')"
Salmonella enterica subsp. enterica serovar Dublin USMARC-69840,"('98360', 'USMARC-69840')"
Salmonella enterica subsp. enterica serovar Dublin USMARC-69838,"('98360', 'USMARC-69838')"
Lactobacillus delbrueckii subsp. bulgaricus KLDS1.0207,"('1585', 'KLDS1.0207')"
Lactobacillus plantarum ATG-K2,
Lactobacillus plantarum ATG-K6,
Lactobacillus plantarum ATG-K8,
Helicobacter pylori 479-C2-EK2,"('210', '479-C2-EK2')"
Helicobacter pylori 479-A2-EK4,"('210', '479-A2-EK4')"
Helicobacter pylori 476-A2-EK2,"('210', '476-A2-EK2')"
Helicobacter pylori 476-C-EK5,"('210', '476-C-EK5')"
Helicobacter pylori 381-F-EK9,"('210', '381-F-EK9')"
Helicobacter pylori 381-C-EK1,"('210', '381-C-EK1')"
Helicobacter pylori 169-C-EK8,"('210', '169-C-EK8')"
Helicobacter pylori 25-A-EK9,"('210', '25-A-EK9')"
Helicobacter pylori 21-F-EK1,"('210', '21-F-EK1')"
Helicobacter pylori 19-C-EK1,"('210', '19-C-EK1')"
Staphylococcus aureus O326,"('1280', 'O326')"
Neokomagataea tanensis AH13 ,1223519
Yersinia hibernica CFS1934,"('2339259', 'CFS1934')"
Arachidicoccus sp. KIS59-12,2341117
Bacillus velezensis JT3-1,"('492670', 'JT3-1')"
Alphaproteobacteria bacterium WS11,2341112
Shigella flexneri SFL1520,"('623', 'SFL1520')"
Escherichia coli 118UI,"('562', '118UI')"
Alcaligenes faecalis J481,"('511', 'J481')"
Campylobacter jejuni BC,"('197', 'BC')"
Shigella sonnei AR_0030,"('624', 'AR_0030')"
Bacillus megaterium NCT-2,1138452
Bacillus licheniformis MT-B06,"('1402', 'MT-B06')"
Coxiella burnetii 2014-PE-15890,"('777', '2014-PE-15890')"
Streptomyces griseus subsp. griseus ATCC 13273,
Pseudomonas aeruginosa PA34,"('287', 'PA34')"
Yersinia pseudotuberculosis IP2666pIB1,"('633', 'IP2666pIB1')"
Pseudomonas aeruginosa BA7823,"('287', 'BA7823')"
Bacillus thuringiensis QZL38,"('1428', 'QZL38')"
Pseudomonas sp. DY-1,1755504
